category,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews,cleaned_category
Men Jeans,866,928,4.1,558,2025-08-02,XL,Black,Cotton,6.68,In Stock,False,15 days,3 days,False,423,men jean
Men Jeans,1027,1515,3.9,1318,2025-08-02,L,Brown,Cotton Blend,32.21,Few Left,False,15 days,4 days,False,321,men jean
Men Jeans,999,1187,4.6,1650,2025-08-02,3XL,Yellow,Viscose,15.84,Few Left,False,15 days,3 days,False,443,men jean
Men Jeans,909,1169,4.3,1390,2025-08-02,3XL,Grey,Cotton Blend,22.24,Few Left,False,15 days,3 days,False,112,men jean
Men Jeans,691,996,4.4,976,2025-08-02,XS,Green,Viscose,30.62,Few Left,False,15 days,3 days,False,158,men jean
Men Jeans,945,1084,4.3,380,2025-08-02,S,Green,Cotton,12.82,Limited Stock,False,15 days,8 days,False,388,men jean
Men Jeans,882,991,4.2,1621,2025-08-02,M,Blue,Cotton,11.0,Only 1 Left,False,15 days,3 days,False,166,men jean
Men Jeans,712,865,3.9,645,2025-08-02,XS,Purple,Viscose,17.69,Only 1 Left,False,15 days,6 days,False,490,men jean
Men Jeans,1197,1261,3.8,564,2025-08-02,S,Pink,Cotton,5.08,Back in Stock,False,15 days,4 days,False,435,men jean
Men Jeans,1010,1087,4.5,1698,2025-08-02,3XL,Green,Polyester,7.08,Back in Stock,False,15 days,8 days,True,123,men jean
Men Jeans,934,953,4.2,554,2025-08-02,XS,Maroon,Viscose,1.99,In Stock,False,15 days,3 days,False,148,men jean
Men Shirts,502,582,4.1,507,2025-08-02,L,Purple,Cotton,13.75,Back in Stock,True,15 days,8 days,False,173,men shirt
Men Shirts,629,783,3.8,1018,2025-08-02,3XL,Pink,Cotton Blend,19.67,Few Left,False,15 days,5 days,False,194,men shirt
Men Shirts,686,826,3.9,1016,2025-08-02,S,Purple,Cotton,16.95,Limited Stock,False,15 days,6 days,False,258,men shirt
Men Shirts,452,463,4.2,1866,2025-08-02,S,Red,Cotton Blend,2.38,In Stock,False,15 days,5 days,False,318,men shirt
Men Shirts,802,879,3.8,898,2025-08-02,XXL,Grey,Cotton Blend,8.76,In Stock,False,15 days,3 days,False,314,men shirt
Men Shirts,669,728,4.2,1274,2025-08-02,XS,Black,Cotton,8.1,In Stock,False,15 days,7 days,False,49,men shirt
Men Shirts,675,770,3.8,1362,2025-08-02,L,Beige,Cotton,12.34,Limited Stock,False,15 days,5 days,True,359,men shirt
Men Shirts,464,555,4.5,829,2025-08-02,XXL,White,Cotton Blend,16.4,In Stock,False,15 days,3 days,False,270,men shirt
Men Shirts,635,793,4.0,205,2025-08-02,L,Beige,Cotton,19.92,Back in Stock,False,15 days,6 days,False,206,men shirt
Men Shirts,798,913,4.3,451,2025-08-02,XXL,Pink,Cotton,12.6,Back in Stock,False,15 days,4 days,False,69,men shirt
Men Shirts,740,890,4.3,489,2025-08-02,XS,Beige,Viscose,16.85,Few Left,False,15 days,6 days,False,435,men shirt
Men Shirts,541,643,3.8,774,2025-08-02,XS,Maroon,Cotton Blend,15.86,In Stock,False,15 days,3 days,True,220,men shirt
Men Shirts,755,1253,4.0,1508,2025-08-02,XS,Yellow,Polyester,39.74,Limited Stock,True,15 days,6 days,False,3,men shirt
Women Dresses,740,938,4.3,1319,2025-08-02,XS,Yellow,Cotton Blend,21.11,Few Left,False,15 days,3 days,False,224,women dress
Women Dresses,683,868,3.9,1313,2025-08-02,XL,White,Cotton,21.31,Limited Stock,False,15 days,6 days,False,392,women dress
Women Dresses,644,925,4.4,338,2025-08-02,XS,Brown,Viscose,30.38,Back in Stock,False,15 days,6 days,False,256,women dress
Women Dresses,757,879,4.3,1445,2025-08-02,XXL,Olive,Polyester,13.88,In Stock,False,15 days,4 days,False,467,women dress
Women Dresses,943,990,4.4,1291,2025-08-02,L,Navy,Viscose,4.75,Back in Stock,False,15 days,6 days,False,75,women dress
Women Dresses,590,691,4.4,222,2025-08-02,XXL,Blue,Cotton,14.62,Back in Stock,False,15 days,5 days,False,499,women dress
Women Dresses,686,977,4.2,312,2025-08-02,S,Grey,Cotton,29.79,Back in Stock,False,15 days,5 days,False,207,women dress
Women Dresses,720,743,4.5,1530,2025-08-02,L,Beige,Cotton,3.1,In Stock,False,15 days,8 days,False,242,women dress
Women Dresses,725,802,4.2,1109,2025-08-02,XS,Blue,Viscose,9.6,In Stock,False,15 days,7 days,False,208,women dress
Women Dresses,826,931,4.4,1855,2025-08-02,3XL,Olive,Polyester,11.28,Only 1 Left,False,15 days,8 days,True,52,women dress
Women Dresses,912,1056,4.2,804,2025-08-02,XL,Orange,Polyester,13.64,In Stock,False,15 days,3 days,False,209,women dress
Women Dresses,823,1009,4.3,776,2025-08-02,XL,White,Viscose,18.43,Only 1 Left,False,15 days,7 days,False,89,women dress
Women Dresses,806,808,4.3,963,2025-08-02,XXL,Beige,Cotton,0.25,Only 1 Left,False,15 days,3 days,False,134,women dress
Women Tops,420,620,4.5,1048,2025-08-02,L,Brown,Viscose,32.26,In Stock,False,15 days,5 days,False,495,women top
Women Tops,325,364,4.0,287,2025-08-02,S,Grey,Polyester,10.71,Back in Stock,False,15 days,5 days,False,199,women top
Women Tops,371,403,4.0,783,2025-08-02,XL,Beige,Cotton,7.94,In Stock,False,15 days,8 days,False,311,women top
Women Tops,516,518,4.5,371,2025-08-02,XL,White,Polyester,0.39,In Stock,False,15 days,5 days,False,117,women top
Women Tops,299,441,4.4,1401,2025-08-02,S,Olive,Polyester,32.2,Only 1 Left,False,15 days,8 days,False,395,women top
Women Tops,468,656,4.4,590,2025-08-02,L,Purple,Polyester,28.66,Limited Stock,False,15 days,4 days,False,278,women top
Women Tops,455,605,4.0,1078,2025-08-02,XL,Brown,Cotton,24.79,Limited Stock,False,15 days,4 days,False,331,women top
Women Tops,575,656,4.5,562,2025-08-02,3XL,Blue,Polyester,12.35,Limited Stock,False,15 days,4 days,False,478,women top
Women Tops,514,603,4.0,853,2025-08-02,M,Purple,Cotton,14.76,Back in Stock,False,15 days,6 days,False,464,women top
Women Tops,486,635,3.8,1146,2025-08-02,S,Black,Cotton Blend,23.46,In Stock,False,15 days,6 days,False,338,women top
Women Tops,304,383,3.9,905,2025-08-02,3XL,Maroon,Cotton,20.63,Limited Stock,False,15 days,8 days,False,86,women top
Women Tops,561,631,4.2,269,2025-08-02,M,Brown,Cotton,11.09,Few Left,False,15 days,3 days,False,75,women top
Women Tops,495,642,4.2,1162,2025-08-02,3XL,Olive,Viscose,22.9,Only 1 Left,False,15 days,3 days,False,469,women top
Women Jeans,775,812,4.6,1979,2025-08-02,M,Pink,Cotton Blend,4.56,Only 1 Left,False,15 days,7 days,False,363,women jean
Women Jeans,989,1021,4.4,140,2025-08-02,L,Green,Cotton,3.13,Back in Stock,True,15 days,7 days,False,43,women jean
Women Jeans,839,993,4.0,824,2025-08-02,L,Brown,Cotton Blend,15.51,Few Left,False,15 days,7 days,False,222,women jean
Women Jeans,989,1049,4.3,312,2025-08-02,M,Purple,Polyester,5.72,In Stock,True,15 days,8 days,False,135,women jean
Women Jeans,1064,1188,4.0,1912,2025-08-02,XXL,Purple,Polyester,10.44,Limited Stock,False,15 days,4 days,False,70,women jean
Women Jeans,1207,1299,4.0,399,2025-08-02,S,Red,Polyester,7.08,Few Left,False,15 days,7 days,False,211,women jean
Women Jeans,1228,1268,4.6,1777,2025-08-02,M,Grey,Cotton Blend,3.15,Limited Stock,False,15 days,4 days,False,135,women jean
Women Jeans,800,913,4.3,870,2025-08-02,L,White,Viscose,12.38,Limited Stock,False,15 days,7 days,False,174,women jean
Women Jeans,919,1167,3.9,1288,2025-08-02,M,Yellow,Polyester,21.25,Only 1 Left,False,15 days,7 days,False,263,women jean
Women Jeans,1176,1371,3.9,754,2025-08-02,XL,Red,Cotton,14.22,Few Left,False,15 days,3 days,False,154,women jean
Women Jeans,1023,1175,4.1,1453,2025-08-02,L,Red,Cotton Blend,12.94,Few Left,False,15 days,8 days,False,6,women jean
Women Jeans,1189,1226,4.2,1922,2025-08-02,XS,Orange,Cotton Blend,3.02,Limited Stock,False,15 days,6 days,False,125,women jean
Women Jeans,804,889,4.3,1843,2025-08-02,XXL,Navy,Viscose,9.56,Back in Stock,False,15 days,6 days,False,499,women jean
Men Tshirts,469,769,3.4,8398,2025-08-02,L,Brown,Polyester,39.01,In Stock,False,30 days,2 days,False,274,men tshirt
Men Tshirts,578,1579,3.1,8934,2025-08-02,3XL,Red,Denim,63.39,Limited Stock,False,30 days,3 days,False,252,men tshirt
Men Tshirts,704,965,4.2,4743,2025-08-02,XXL,Blue,Rayon,27.05,Limited Stock,False,30 days,1 days,False,375,men tshirt
Men Tshirts,495,779,3.5,8798,2025-08-02,XL,Navy,Polyester,36.46,Back in Stock,True,30 days,1 days,False,346,men tshirt
Men Tshirts,324,373,3.4,9923,2025-08-02,L,Maroon,Rayon,13.14,Few Left,False,30 days,3 days,False,104,men tshirt
Men Tshirts,591,881,3.4,9466,2025-08-02,L,Navy,Cotton Blend,32.92,Few Left,False,30 days,1 days,False,385,men tshirt
Men Tshirts,730,1517,4.4,913,2025-08-02,L,Pink,Cotton Blend,51.88,Limited Stock,False,30 days,4 days,False,282,men tshirt
Men Tshirts,246,272,3.4,1181,2025-08-02,XL,Orange,Cotton,9.56,Back in Stock,False,30 days,2 days,False,270,men tshirt
Men Tshirts,475,1194,3.6,9254,2025-08-02,XS,Yellow,Spandex,60.22,Only 1 Left,False,30 days,3 days,False,88,men tshirt
Men Tshirts,451,790,4.3,8195,2025-08-02,S,Black,Spandex,42.91,Limited Stock,True,30 days,3 days,False,493,men tshirt
Men Tshirts,570,686,4.5,9307,2025-08-02,M,White,Cotton Blend,16.91,Only 1 Left,False,30 days,3 days,False,378,men tshirt
Men Tshirts,571,966,3.4,2702,2025-08-02,L,Maroon,Cotton Blend,40.89,Limited Stock,False,30 days,1 days,False,41,men tshirt
Men Tshirts,487,1329,3.4,4334,2025-08-02,M,Olive,Polyester,63.36,Back in Stock,False,30 days,2 days,False,264,men tshirt
Men Tshirts,794,950,3.9,4472,2025-08-02,M,Brown,Denim,16.42,Few Left,False,30 days,1 days,False,332,men tshirt
Men Tshirts,683,843,4.1,7638,2025-08-02,XL,Yellow,Spandex,18.98,In Stock,False,30 days,1 days,False,384,men tshirt
Men Tshirts,652,1545,3.5,1689,2025-08-02,XXL,Pink,Denim,57.8,Few Left,False,30 days,4 days,True,363,men tshirt
Men Tshirts,753,1185,3.1,5770,2025-08-02,S,Green,Denim,36.46,Few Left,False,30 days,2 days,False,122,men tshirt
Men Tshirts,245,261,3.1,8298,2025-08-02,3XL,Grey,Cotton,6.13,In Stock,False,30 days,4 days,False,465,men tshirt
Men Tshirts,577,734,3.5,1122,2025-08-02,XS,Purple,Cotton,21.39,Only 1 Left,False,30 days,3 days,True,347,men tshirt
Men Tshirts,239,368,3.1,110,2025-08-02,L,Navy,Cotton,35.05,Back in Stock,False,30 days,4 days,False,312,men tshirt
Men Jeans,1207,1530,3.8,6169,2025-08-02,XXL,Olive,Spandex,21.11,Few Left,False,30 days,3 days,False,89,men jean
Men Jeans,1456,1515,4.5,1188,2025-08-02,XL,Brown,Rayon,3.89,Few Left,True,30 days,4 days,False,469,men jean
Men Jeans,1776,2036,3.2,7239,2025-08-02,M,Yellow,Denim,12.77,Limited Stock,False,30 days,3 days,False,380,men jean
Men Jeans,900,1051,4.0,5879,2025-08-02,XS,Grey,Polyester,14.37,Back in Stock,False,30 days,4 days,False,358,men jean
Men Jeans,1277,1756,4.2,3559,2025-08-02,XL,Navy,Spandex,27.28,In Stock,False,30 days,4 days,False,476,men jean
Men Jeans,657,980,4.5,6324,2025-08-02,L,Navy,Rayon,32.96,Back in Stock,False,30 days,3 days,False,348,men jean
Men Jeans,2088,2249,3.3,9650,2025-08-02,M,Orange,Polyester,7.16,Only 1 Left,False,30 days,1 days,False,178,men jean
Men Jeans,662,910,3.4,1708,2025-08-02,3XL,Black,Rayon,27.25,In Stock,False,30 days,1 days,False,132,men jean
Men Jeans,1359,1664,3.5,1161,2025-08-02,M,Black,Cotton Blend,18.33,Few Left,False,30 days,1 days,False,387,men jean
Men Jeans,1785,2107,4.0,2256,2025-08-02,M,Beige,Denim,15.28,Limited Stock,False,30 days,3 days,False,460,men jean
Men Jeans,819,1045,3.5,6304,2025-08-02,L,Blue,Cotton Blend,21.63,Limited Stock,False,30 days,1 days,False,82,men jean
Men Jeans,1080,1545,3.1,2580,2025-08-02,M,Olive,Cotton Blend,30.1,Back in Stock,False,30 days,2 days,False,356,men jean
Men Jeans,1050,1166,3.7,1048,2025-08-02,3XL,Yellow,Spandex,9.95,Limited Stock,False,30 days,2 days,False,216,men jean
Men Jeans,948,1449,3.9,3396,2025-08-02,S,Pink,Polyester,34.58,Back in Stock,False,30 days,2 days,False,83,men jean
Men Jeans,2117,2326,4.3,8722,2025-08-02,XS,Navy,Polyester,8.99,Only 1 Left,False,30 days,4 days,False,253,men jean
Men Jeans,1537,1857,3.4,6442,2025-08-02,XL,Navy,Cotton,17.23,Back in Stock,False,30 days,2 days,False,413,men jean
Men Jeans,1378,1850,3.2,5352,2025-08-02,XS,Purple,Polyester,25.51,Only 1 Left,False,30 days,4 days,False,80,men jean
Men Jeans,724,775,3.6,2007,2025-08-02,S,Green,Polyester,6.58,Limited Stock,False,30 days,1 days,False,213,men jean
Men Jeans,1230,1857,3.4,2888,2025-08-02,L,Maroon,Cotton Blend,33.76,Limited Stock,False,30 days,3 days,False,110,men jean
Men Jeans,1036,1220,3.6,3319,2025-08-02,XS,White,Spandex,15.08,Few Left,False,30 days,4 days,False,22,men jean
Men Shirts,661,1064,3.1,3299,2025-08-02,L,Beige,Polyester,37.88,Back in Stock,True,30 days,3 days,False,126,men shirt
Men Shirts,1340,1654,3.7,1691,2025-08-02,XXL,Black,Denim,18.98,Few Left,False,30 days,4 days,False,243,men shirt
Men Shirts,1310,1491,4.0,3486,2025-08-02,XXL,Green,Polyester,12.14,In Stock,False,30 days,2 days,False,436,men shirt
Men Shirts,560,693,3.2,3294,2025-08-02,L,Beige,Rayon,19.19,In Stock,False,30 days,4 days,False,402,men shirt
Men Shirts,1306,1360,4.4,214,2025-08-02,XXL,Blue,Cotton,3.97,Back in Stock,False,30 days,2 days,False,494,men shirt
Men Shirts,483,646,3.4,6969,2025-08-02,S,White,Polyester,25.23,Back in Stock,False,30 days,2 days,False,369,men shirt
Men Shirts,870,1162,3.4,618,2025-08-02,M,Brown,Rayon,25.13,In Stock,True,30 days,1 days,False,448,men shirt
Men Shirts,1104,1448,4.2,4317,2025-08-02,XXL,Navy,Polyester,23.76,Only 1 Left,False,30 days,3 days,False,3,men shirt
Men Shirts,451,501,3.7,8520,2025-08-02,L,White,Rayon,9.98,In Stock,False,30 days,4 days,False,136,men shirt
Men Shirts,1393,1450,3.7,1400,2025-08-02,XXL,Red,Cotton Blend,3.93,Few Left,False,30 days,3 days,False,240,men shirt
Men Shirts,731,1058,3.0,7606,2025-08-02,L,Brown,Denim,30.91,Back in Stock,False,30 days,3 days,False,235,men shirt
Men Shirts,1397,2897,3.7,9976,2025-08-02,3XL,Beige,Polyester,51.78,In Stock,False,30 days,3 days,False,404,men shirt
Men Shirts,1046,1477,3.4,7283,2025-08-02,3XL,Navy,Spandex,29.18,Back in Stock,False,30 days,1 days,False,101,men shirt
Men Shirts,855,877,3.2,7440,2025-08-02,L,White,Denim,2.51,Limited Stock,False,30 days,3 days,False,484,men shirt
Men Shirts,557,748,3.9,444,2025-08-02,L,Olive,Cotton Blend,25.53,Only 1 Left,False,30 days,4 days,False,98,men shirt
Men Shirts,689,1005,4.2,3044,2025-08-02,L,Olive,Cotton,31.44,Few Left,False,30 days,4 days,False,287,men shirt
Men Shirts,588,880,3.4,5112,2025-08-02,S,Grey,Cotton,33.18,Few Left,False,30 days,4 days,True,102,men shirt
Men Shirts,1423,2522,3.3,4746,2025-08-02,L,Beige,Cotton Blend,43.58,Only 1 Left,False,30 days,4 days,False,369,men shirt
Men Shirts,1235,1505,4.4,9418,2025-08-02,M,Blue,Denim,17.94,In Stock,False,30 days,2 days,False,369,men shirt
Men Shirts,481,799,3.4,4192,2025-08-02,XL,Purple,Rayon,39.8,Back in Stock,False,30 days,4 days,False,297,men shirt
Women Dresses,1516,1775,3.1,8738,2025-08-02,XXL,Pink,Polyester,14.59,Back in Stock,False,30 days,2 days,False,338,women dress
Women Dresses,980,1182,3.7,6841,2025-08-02,XL,Yellow,Polyester,17.09,Few Left,True,30 days,3 days,False,60,women dress
Women Dresses,1050,1491,3.1,4964,2025-08-02,XXL,Red,Polyester,29.58,Back in Stock,False,30 days,3 days,False,417,women dress
Women Dresses,968,1430,4.5,6015,2025-08-02,S,Navy,Cotton,32.31,Limited Stock,False,30 days,4 days,False,96,women dress
Women Dresses,1439,1868,4.0,7843,2025-08-02,M,Purple,Cotton,22.97,Back in Stock,False,30 days,1 days,False,406,women dress
Women Dresses,1152,3037,3.1,1641,2025-08-02,XS,White,Denim,62.07,Only 1 Left,False,30 days,3 days,False,316,women dress
Women Dresses,1400,1682,4.4,2768,2025-08-02,M,Orange,Denim,16.77,Back in Stock,False,30 days,1 days,False,287,women dress
Women Dresses,1319,1645,3.1,47,2025-08-02,XS,Pink,Cotton,19.82,Only 1 Left,False,30 days,4 days,False,110,women dress
Women Dresses,962,1043,3.7,8610,2025-08-02,M,Pink,Denim,7.77,In Stock,False,30 days,3 days,False,46,women dress
Women Dresses,1485,3348,3.1,3310,2025-08-02,L,Green,Spandex,55.65,Back in Stock,False,30 days,4 days,False,146,women dress
Women Dresses,1233,3074,3.8,6394,2025-08-02,3XL,Brown,Rayon,59.89,Back in Stock,False,30 days,2 days,False,476,women dress
Women Dresses,1501,1677,3.4,5547,2025-08-02,XS,Pink,Polyester,10.49,In Stock,False,30 days,3 days,False,348,women dress
Women Dresses,490,579,3.4,621,2025-08-02,3XL,Black,Rayon,15.37,Back in Stock,False,30 days,3 days,False,448,women dress
Women Dresses,888,1171,4.2,9055,2025-08-02,3XL,Black,Rayon,24.17,Few Left,False,30 days,1 days,False,333,women dress
Women Dresses,452,465,3.4,9833,2025-08-02,XS,Orange,Rayon,2.8,Few Left,True,30 days,4 days,False,360,women dress
Women Dresses,1265,2343,4.0,908,2025-08-02,XL,Yellow,Rayon,46.01,Only 1 Left,False,30 days,4 days,False,103,women dress
Women Dresses,1058,1392,3.0,6977,2025-08-02,M,Brown,Rayon,23.99,Back in Stock,False,30 days,1 days,True,55,women dress
Women Dresses,895,925,4.0,3532,2025-08-02,XL,Yellow,Cotton,3.24,Few Left,False,30 days,4 days,False,111,women dress
Women Dresses,562,902,3.9,4955,2025-08-02,L,Red,Spandex,37.69,Back in Stock,False,30 days,2 days,False,267,women dress
Women Dresses,1023,1742,3.2,6976,2025-08-02,L,Navy,Denim,41.27,In Stock,False,30 days,4 days,False,76,women dress
Women Tops,774,1031,3.8,2504,2025-08-02,XL,Purple,Polyester,24.93,Only 1 Left,False,30 days,2 days,False,427,women top
Women Tops,636,1068,3.7,1842,2025-08-02,XS,Brown,Spandex,40.45,Back in Stock,False,30 days,3 days,False,212,women top
Women Tops,464,788,4.3,6405,2025-08-02,XS,Grey,Denim,41.12,In Stock,False,30 days,1 days,False,191,women top
Women Tops,893,1193,4.3,1190,2025-08-02,XL,Pink,Cotton,25.15,Limited Stock,False,30 days,2 days,False,182,women top
Women Tops,501,1019,3.9,5018,2025-08-02,L,Beige,Cotton Blend,50.83,Back in Stock,False,30 days,4 days,False,56,women top
Women Tops,564,980,3.2,7057,2025-08-02,3XL,Brown,Spandex,42.45,Back in Stock,False,30 days,3 days,False,435,women top
Women Tops,311,481,4.4,7413,2025-08-02,XS,Grey,Cotton Blend,35.34,In Stock,False,30 days,1 days,False,367,women top
Women Tops,445,732,4.0,9622,2025-08-02,XXL,Pink,Spandex,39.21,Back in Stock,False,30 days,3 days,False,287,women top
Women Tops,756,909,4.3,8149,2025-08-02,XXL,Black,Cotton,16.83,In Stock,False,30 days,4 days,False,496,women top
Women Tops,350,391,4.5,5593,2025-08-02,L,Beige,Spandex,10.49,Back in Stock,False,30 days,3 days,False,494,women top
Women Tops,889,2024,3.8,8713,2025-08-02,XL,Beige,Polyester,56.08,In Stock,False,30 days,1 days,False,48,women top
Women Tops,622,1023,4.4,8802,2025-08-02,XXL,White,Denim,39.2,Few Left,False,30 days,3 days,True,92,women top
Women Tops,647,1484,3.6,7804,2025-08-02,XL,Red,Cotton,56.4,Back in Stock,True,30 days,1 days,False,195,women top
Women Tops,854,2271,3.3,7418,2025-08-02,S,Grey,Cotton Blend,62.4,Few Left,False,30 days,2 days,False,90,women top
Women Tops,339,816,4.2,9228,2025-08-02,S,Beige,Cotton Blend,58.46,Back in Stock,False,30 days,2 days,False,253,women top
Women Tops,364,433,3.5,4903,2025-08-02,M,Green,Rayon,15.94,Few Left,False,30 days,4 days,False,24,women top
Women Tops,870,2446,3.1,7922,2025-08-02,S,Grey,Cotton,64.43,Back in Stock,False,30 days,1 days,False,329,women top
Women Tops,346,465,3.6,6986,2025-08-02,L,Navy,Spandex,25.59,In Stock,True,30 days,2 days,False,115,women top
Women Tops,826,973,3.5,3577,2025-08-02,M,Olive,Spandex,15.11,Limited Stock,False,30 days,4 days,True,246,women top
Women Tops,796,1030,3.4,8272,2025-08-02,XXL,Navy,Spandex,22.72,Few Left,False,30 days,4 days,False,124,women top
Women Jeans,1946,2968,3.3,5191,2025-08-02,3XL,Pink,Cotton,34.43,Only 1 Left,False,30 days,3 days,False,445,women jean
Women Jeans,1870,1898,4.2,128,2025-08-02,S,Green,Spandex,1.48,Only 1 Left,False,30 days,1 days,False,266,women jean
Women Jeans,729,880,4.1,1261,2025-08-02,S,Beige,Rayon,17.16,Few Left,True,30 days,4 days,False,466,women jean
Women Jeans,686,1050,4.2,7054,2025-08-02,XS,White,Denim,34.67,In Stock,False,30 days,3 days,False,353,women jean
Women Jeans,2083,3847,3.3,2142,2025-08-02,3XL,Yellow,Rayon,45.85,Back in Stock,False,30 days,1 days,False,186,women jean
Women Jeans,1430,1782,4.2,608,2025-08-02,S,White,Cotton,19.75,Limited Stock,False,30 days,1 days,False,407,women jean
Women Jeans,2176,2267,4.2,6141,2025-08-02,XS,Navy,Denim,4.01,Limited Stock,False,30 days,3 days,False,197,women jean
Women Jeans,1347,1364,4.5,6456,2025-08-02,XS,Yellow,Cotton,1.25,Few Left,False,30 days,1 days,False,61,women jean
Women Jeans,2293,2682,3.1,6146,2025-08-02,S,Maroon,Cotton Blend,14.5,In Stock,False,30 days,1 days,False,23,women jean
Women Jeans,2135,2758,3.1,1936,2025-08-02,S,Green,Cotton Blend,22.59,Only 1 Left,False,30 days,3 days,False,461,women jean
Women Jeans,2270,5327,4.5,51,2025-08-02,XXL,Maroon,Polyester,57.39,Only 1 Left,True,30 days,3 days,False,437,women jean
Women Jeans,2002,2167,4.3,5808,2025-08-02,XXL,Beige,Spandex,7.61,In Stock,False,30 days,3 days,False,261,women jean
Women Jeans,2163,2458,4.1,1087,2025-08-02,3XL,Yellow,Cotton,12.0,Back in Stock,False,30 days,4 days,False,210,women jean
Women Jeans,1475,1880,3.6,13,2025-08-02,XS,Purple,Polyester,21.54,Only 1 Left,False,30 days,4 days,False,283,women jean
Women Jeans,2189,2675,3.2,7722,2025-08-02,M,Beige,Cotton,18.17,Few Left,False,30 days,4 days,False,188,women jean
Women Jeans,1328,1628,4.3,9825,2025-08-02,3XL,Pink,Cotton Blend,18.43,Limited Stock,False,30 days,3 days,False,276,women jean
Women Jeans,1331,1685,3.9,7,2025-08-02,M,Orange,Polyester,21.01,Few Left,False,30 days,4 days,False,483,women jean
